boss_order_id,order_date,shop,Brands,shipping_country,Order Total (GBP),Refund (GBP),net_revenue_gbp,has_coupon,coupon_code,campaign_type_clean
2939681,2023-10-16,CrazyBulk AUS,CrazyBulk,AU,436.17,0.0,396.5181818181818,True,"FREE PRODUCT,THANKS30",No coupon
2852321,2023-08-29,CrazyBulk USA,CrazyBulk,US,436.15,0.0,400.137614678899,True,FREE PRODUCT,No coupon
3248377,2024-07-25,CrazyBulk AUS,CrazyBulk,AU,436.03,0.0,396.390909090909,True,FREE PRODUCT,No coupon
2732089,2023-06-30,CrazyBulk USA,CrazyBulk,US,436.02,0.0,436.02,True,FREE PRODUCT,No coupon
2860029,2023-09-01,SupplementShippers,SupplementShippers,US,435.97,0.0,400.4316877152698,True,EXCS35,No coupon
1977292,2022-04-19,CrazyBulk USA,CrazyBulk,US,435.9370269452014,0.0,396.5298867954678,True,"FREE PRODUCT,BUY 2 GET 1 FREE,EAST40",No coupon
3222574,2024-06-27,CrazyBulk USA,CrazyBulk,US,435.87,0.0,397.1480637813213,True,"FREE PRODUCT,VIP TIER GIFT",No coupon
3222599,2024-06-27,CrazyBulk USA,CrazyBulk,US,435.87,0.0,391.0901749663526,True,FREE PRODUCT,No coupon
2641704,2023-05-18,CrazyBulk USA,CrazyBulk,US,435.81,0.0,408.2529274004684,True,"FREE PRODUCT,SALE20",No coupon
2869755,2023-09-05,CrazyBulk USA,CrazyBulk,US,435.75,0.0,435.75,True,",FREE PRODUCT,LABORDAY",No coupon
3119455,2024-03-15,CrazyBulk USA,CrazyBulk,US,435.62,435.62,0.0,True,FREE PRODUCT,No coupon
2934047,2023-10-12,CrazyBulk USA,CrazyBulk,US,435.62,0.0,410.9622641509434,True,",VIP TIER GIFT,FREE PRODUCT,LCB4H1HD0SJLP",No coupon
3029061,2023-12-30,CrazyBulk USA,CrazyBulk,US,435.62,0.0,396.9202733485194,True,FREE PRODUCT,No coupon
3349776,2024-12-13,CrazyBulk USA,CrazyBulk,US,435.57,0.0,390.8209959623149,True,MONDAY60,BLACK FRIDAY
2619228,2023-05-08,CrazyBulk USA,CrazyBulk,US,435.47,0.0,394.0904977375566,True,FREE PRODUCT,No coupon
3043516,2024-01-09,CrazyBulk USA,CrazyBulk,US,435.41,0.0,435.41,True,FREE PRODUCT,No coupon
3074447,2024-02-04,CrazyBulk USA,CrazyBulk,US,435.38,0.0,399.4311926605504,True,",FREE PRODUCT",No coupon
3054168,2024-01-18,CrazyBulk USA,CrazyBulk,US,435.37,0.0,410.7264150943396,True,",FREE PRODUCT,SAVE20",No coupon
2855513,2023-08-30,CrazyBulk USA,CrazyBulk,AE,435.27,0.0,435.27,True,FREE PRODUCT,No coupon
2158150,2022-08-26,CrazyBulk USA,CrazyBulk,US,435.242365282125,0.0,407.72118527599537,True,"FREE PRODUCT,CBH531RB8X",No coupon
3019618,2023-12-21,CrazyBulk USA,CrazyBulk,US,435.22,0.0,407.7002341920376,True,FREE PRODUCT,No coupon
3308418,2024-10-17,CrazyBulk USA,CrazyBulk,US,435.19,0.0,410.55660377358487,True,",FREE PRODUCT,SALE20",No coupon
2260013,2022-11-09,CrazyBulk USA,CrazyBulk,US,435.1629807265299,0.0,378.40259193611297,True,"FREE PRODUCT,FRIDAY50",No coupon
2265135,2022-11-11,CrazyBulk USA,CrazyBulk,US,435.1629807265299,0.0,402.928685857898,True,"FREE PRODUCT,FRIDAY50",No coupon
3052344,2024-01-17,CrazyBulk USA,CrazyBulk,US,435.14,0.0,399.57759412304864,True,FREE PRODUCT,No coupon
3060990,2024-01-23,CrazyBulk USA,CrazyBulk,US,435.13,0.0,378.3739130434783,True,"FREE PRODUCT,LCBPZE8FOBW3Q",No coupon
3133743,2024-03-26,CrazyBulk USA,CrazyBulk,US,435.11,0.0,396.4555808656037,True,FREE PRODUCT,No coupon
3108935,2024-03-05,CrazyBulk USA,CrazyBulk,US,435.08,0.0,396.4282460136674,True,"FREE PRODUCT,SALE20",No coupon
3082701,2024-02-12,CrazyBulk USA,CrazyBulk,US,435.08,0.0,395.7503320053121,True,FREE PRODUCT,No coupon
3145816,2024-04-04,CrazyBulk USA,CrazyBulk,US,434.85,0.0,395.5411231785188,True,FREE PRODUCT,No coupon
